Energy Usage Information
"For location: DEMO HOUSEHOLD, AGOURA HILLS CA 91301

Meter Reading Information
"Type of readings: Electricity"

Summary of Electric Power Usage Information*
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. "

Detailed Usage
"11/03/2025 ","11/03/2025 12:00PM ","11/03/2025 1:00PM ","0.684","0.000"
"11/03/2025 ","11/03/2025 1:00PM ","11/03/2025 2:00PM ","0.576","0.000"
"11/03/2025 ","11/03/2025 2:00PM ","11/03/2025 3:00PM ","0.774","0.000"
"11/03/2025 ","11/03/2025 3:00PM ","11/03/2025 4:00PM ","0.792","0.000"
"11/03/2025 ","11/03/2025 4:00PM ","11/03/2025 5:00PM ","0.738","0.000"
"11/03/2025 ","11/03/2025 5:00PM ","11/03/2025 6:00PM ","1.026","0.000"
"11/03/2025 ","11/03/2025 6:00PM ","11/03/2025 7:00PM ","0.834","0.000"
"11/03/2025 ","11/03/2025 7:00PM ","11/03/2025 8:00PM ","0.828","0.000"
"11/03/2025 ","11/03/2025 8:00PM ","11/03/2025 9:00PM ","0.792","0.000"
"11/03/2025 ","11/03/2025 9:00PM ","11/03/2025 10:00PM ","0.726","0.000"
"11/03/2025 ","11/03/2025 10:00PM ","11/03/2025 11:00PM ","0.708","0.000"
"11/03/2025 ","11/03/2025 11:00PM ","11/04/2025 12:00AM ","0.714","0.000"
"11/04/2025 ","11/04/2025 12:00AM ","11/04/2025 01:00AM ","0.378","0.000"
"11/04/2025 ","11/04/2025 01:00AM ","11/04/2025 02:00AM ","0.360","0.000"
"11/04/2025 ","11/04/2025 02:00AM ","11/04/2025 03:00AM ","0.306","0.000"
"11/04/2025 ","11/04/2025 03:00AM ","11/04/2025 04:00AM ","0.318","0.000"
"11/04/2025 ","11/04/2025 04:00AM ","11/04/2025 05:00AM ","0.462","0.000"
"11/04/2025 ","11/04/2025 05:00AM ","11/04/2025 06:00AM ","0.372","0.000"
"11/04/2025 ","11/04/2025 06:00AM ","11/04/2025 07:00AM ","0.516","0.000"
"11/04/2025 ","11/04/2025 07:00AM ","11/04/2025 08:00AM ","1.038","0.000"
"11/04/2025 ","11/04/2025 08:00AM ","11/04/2025 09:00AM ","0.582","0.000"
"11/04/2025 ","11/04/2025 09:00AM ","11/04/2025 10:00AM ","0.504","0.000"
"11/04/2025 ","11/04/2025 10:00AM ","11/04/2025 11:00AM ","0.468","0.000"
"11/04/2025 ","11/04/2025 11:00AM ","11/04/2025 12:00PM ","0.504","0.000"
"11/04/2025 ","11/04/2025 12:00PM ","11/04/2025 1:00PM ","1.170","0.000"
"11/04/2025 ","11/04/2025 1:00PM ","11/04/2025 2:00PM ","0.966","0.000"
"11/04/2025 ","11/04/2025 2:00PM ","11/04/2025 3:00PM ","0.678","0.000"
"11/04/2025 ","11/04/2025 3:00PM ","11/04/2025 4:00PM ","0.684","0.000"
"11/04/2025 ","11/04/2025 4:00PM ","11/04/2025 5:00PM ","0.696","0.000"
"11/04/2025 ","11/04/2025 5:00PM ","11/04/2025 6:00PM ","0.768","0.000"
"11/04/2025 ","11/04/2025 6:00PM ","11/04/2025 7:00PM ","0.708","0.000"
"11/04/2025 ","11/04/2025 7:00PM ","11/04/2025 8:00PM ","0.768","0.000"
"11/04/2025 ","11/04/2025 8:00PM ","11/04/2025 9:00PM ","1.140","0.000"
"11/04/2025 ","11/04/2025 9:00PM ","11/04/2025 10:00PM ","0.792","0.000"
"11/04/2025 ","11/04/2025 10:00PM ","11/04/2025 11:00PM ","0.744","0.000"
"11/04/2025 ","11/04/2025 11:00PM ","11/05/2025 12:00AM ","0.564","0.000"
"11/05/2025 ","11/05/2025 12:00AM ","11/05/2025 01:00AM ","0.342","0.000"
"11/05/2025 ","11/05/2025 01:00AM ","11/05/2025 02:00AM ","0.330","0.000"
"11/05/2025 ","11/05/2025 02:00AM ","11/05/2025 03:00AM ","0.324","0.000"
"11/05/2025 ","11/05/2025 03:00AM ","11/05/2025 04:00AM ","0.312","0.000"
"11/05/2025 ","11/05/2025 04:00AM ","11/05/2025 05:00AM ","0.342","0.000"
"11/05/2025 ","11/05/2025 05:00AM ","11/05/2025 06:00AM ","0.360","0.000"
"11/05/2025 ","11/05/2025 06:00AM ","11/05/2025 07:00AM ","0.474","0.000"
"11/05/2025 ","11/05/2025 07:00AM ","11/05/2025 08:00AM ","0.708","0.000"
"11/05/2025 ","11/05/2025 08:00AM ","11/05/2025 09:00AM ","0.516","0.000"
"11/05/2025 ","11/05/2025 09:00AM ","11/05/2025 10:00AM ","0.588","0.000"
"11/05/2025 ","11/05/2025 10:00AM ","11/05/2025 11:00AM ","0.618","0.000"
"11/05/2025 ","11/05/2025 11:00AM ","11/05/2025 12:00PM ","0.618","0.000"
"11/05/2025 ","11/05/2025 12:00PM ","11/05/2025 1:00PM ","0.576","0.000"
"11/05/2025 ","11/05/2025 1:00PM ","11/05/2025 2:00PM ","0.630","0.000"
"11/05/2025 ","11/05/2025 2:00PM ","11/05/2025 3:00PM ","0.756","0.000"
"11/05/2025 ","11/05/2025 3:00PM ","11/05/2025 4:00PM ","0.582","0.000"
"11/05/2025 ","11/05/2025 4:00PM ","11/05/2025 5:00PM ","0.606","0.000"
"11/05/2025 ","11/05/2025 5:00PM ","11/05/2025 6:00PM ","0.642","0.000"
"11/05/2025 ","11/05/2025 6:00PM ","11/05/2025 7:00PM ","0.618","0.000"
"11/05/2025 ","11/05/2025 7:00PM ","11/05/2025 8:00PM ","0.654","0.000"
"11/05/2025 ","11/05/2025 8:00PM ","11/05/2025 9:00PM ","0.612","0.000"
"11/05/2025 ","11/05/2025 9:00PM ","11/05/2025 10:00PM ","0.738","0.000"
"11/05/2025 ","11/05/2025 10:00PM ","11/05/2025 11:00PM ","0.738","0.000"
"11/05/2025 ","11/05/2025 11:00PM ","11/06/2025 12:00AM ","0.552","0.000"
"11/06/2025 ","11/06/2025 12:00AM ","11/06/2025 01:00AM ","0.330","0.000"
"11/06/2025 ","11/06/2025 01:00AM ","11/06/2025 02:00AM ","0.522","0.000"
"11/06/2025 ","11/06/2025 02:00AM ","11/06/2025 03:00AM ","0.354","0.000"
"11/06/2025 ","11/06/2025 03:00AM ","11/06/2025 04:00AM ","6.756","0.000"
"11/06/2025 ","11/06/2025 04:00AM ","11/06/2025 05:00AM ","8.130","0.000"
"11/06/2025 ","11/06/2025 05:00AM ","11/06/2025 06:00AM ","8.076","0.000"
"11/06/2025 ","11/06/2025 06:00AM ","11/06/2025 07:00AM ","8.220","0.000"
"11/06/2025 ","11/06/2025 07:00AM ","11/06/2025 08:00AM ","3.984","0.000"
"11/06/2025 ","11/06/2025 08:00AM ","11/06/2025 09:00AM ","0.786","0.000"
"11/06/2025 ","11/06/2025 09:00AM ","11/06/2025 10:00AM ","0.630","0.000"
"11/06/2025 ","11/06/2025 10:00AM ","11/06/2025 11:00AM ","0.594","0.000"
"11/06/2025 ","11/06/2025 11:00AM ","11/06/2025 12:00PM ","0.546","0.000"
"11/06/2025 ","11/06/2025 12:00PM ","11/06/2025 1:00PM ","0.522","0.000"
"11/06/2025 ","11/06/2025 1:00PM ","11/06/2025 2:00PM ","0.504","0.000"
"11/06/2025 ","11/06/2025 2:00PM ","11/06/2025 3:00PM ","0.516","0.000"
"11/06/2025 ","11/06/2025 3:00PM ","11/06/2025 4:00PM ","0.528","0.000"
"11/06/2025 ","11/06/2025 4:00PM ","11/06/2025 5:00PM ","0.540","0.000"
"11/06/2025 ","11/06/2025 5:00PM ","11/06/2025 6:00PM ","1.188","0.000"
"11/06/2025 ","11/06/2025 6:00PM ","11/06/2025 7:00PM ","0.714","0.000"
"11/06/2025 ","11/06/2025 7:00PM ","11/06/2025 8:00PM ","1.014","0.000"
"11/06/2025 ","11/06/2025 8:00PM ","11/06/2025 9:00PM ","0.792","0.000"
"11/06/2025 ","11/06/2025 9:00PM ","11/06/2025 10:00PM ","0.684","0.000"
"11/06/2025 ","11/06/2025 10:00PM ","11/06/2025 11:00PM ","0.714","0.000"
"11/06/2025 ","11/06/2025 11:00PM ","11/07/2025 12:00AM ","0.546","0.000"
"11/07/2025 ","11/07/2025 12:00AM ","11/07/2025 01:00AM ","0.330","0.000"
"11/07/2025 ","11/07/2025 01:00AM ","11/07/2025 02:00AM ","0.348","0.000"
"11/07/2025 ","11/07/2025 02:00AM ","11/07/2025 03:00AM ","0.450","0.000"
"11/07/2025 ","11/07/2025 03:00AM ","11/07/2025 04:00AM ","0.378","0.000"
"11/07/2025 ","11/07/2025 04:00AM ","11/07/2025 05:00AM ","0.330","0.000"
"11/07/2025 ","11/07/2025 05:00AM ","11/07/2025 06:00AM ","0.330","0.000"
"11/07/2025 ","11/07/2025 06:00AM ","11/07/2025 07:00AM ","0.342","0.000"
"11/07/2025 ","11/07/2025 07:00AM ","11/07/2025 08:00AM ","0.624","0.000"
"11/07/2025 ","11/07/2025 08:00AM ","11/07/2025 09:00AM ","0.438","0.000"
"11/07/2025 ","11/07/2025 09:00AM ","11/07/2025 10:00AM ","0.402","0.000"
"11/07/2025 ","11/07/2025 10:00AM ","11/07/2025 11:00AM ","0.414","0.000"
"11/07/2025 ","11/07/2025 11:00AM ","11/07/2025 12:00PM ","0.474","0.000"
"11/07/2025 ","11/07/2025 12:00PM ","11/07/2025 1:00PM ","0.498","0.000"
"11/07/2025 ","11/07/2025 1:00PM ","11/07/2025 2:00PM ","0.480","0.000"
"11/07/2025 ","11/07/2025 2:00PM ","11/07/2025 3:00PM ","0.450","0.000"
"11/07/2025 ","11/07/2025 3:00PM ","11/07/2025 4:00PM ","0.456","0.000"
"11/07/2025 ","11/07/2025 4:00PM ","11/07/2025 5:00PM ","0.534","0.000"
"11/07/2025 ","11/07/2025 5:00PM ","11/07/2025 6:00PM ","0.612","0.000"
"11/07/2025 ","11/07/2025 6:00PM ","11/07/2025 7:00PM ","0.744","0.000"
"11/07/2025 ","11/07/2025 7:00PM ","11/07/2025 8:00PM ","1.032","0.000"
"11/07/2025 ","11/07/2025 8:00PM ","11/07/2025 9:00PM ","1.194","0.000"
"11/07/2025 ","11/07/2025 9:00PM ","11/07/2025 10:00PM ","0.612","0.000"
"11/07/2025 ","11/07/2025 10:00PM ","11/07/2025 11:00PM ","0.636","0.000"
"11/07/2025 ","11/07/2025 11:00PM ","11/08/2025 12:00AM ","0.438","0.000"
"11/08/2025 ","11/08/2025 12:00AM ","11/08/2025 01:00AM ","0.354","0.000"
"11/08/2025 ","11/08/2025 01:00AM ","11/08/2025 02:00AM ","0.330","0.000"
"11/08/2025 ","11/08/2025 02:00AM ","11/08/2025 03:00AM ","0.354","0.000"
"11/08/2025 ","11/08/2025 03:00AM ","11/08/2025 04:00AM ","0.348","0.000"
"11/08/2025 ","11/08/2025 04:00AM ","11/08/2025 05:00AM ","0.378","0.000"
"11/08/2025 ","11/08/2025 05:00AM ","11/08/2025 06:00AM ","0.318","0.000"
"11/08/2025 ","11/08/2025 06:00AM ","11/08/2025 07:00AM ","0.300","0.000"
"11/08/2025 ","11/08/2025 07:00AM ","11/08/2025 08:00AM ","0.648","0.000"
"11/08/2025 ","11/08/2025 08:00AM ","11/08/2025 09:00AM ","0.582","0.000"
"11/08/2025 ","11/08/2025 09:00AM ","11/08/2025 10:00AM ","0.552","0.000"
"11/08/2025 ","11/08/2025 10:00AM ","11/08/2025 11:00AM ","0.714","0.000"
"11/08/2025 ","11/08/2025 11:00AM ","11/08/2025 12:00PM ","0.630","0.000"
"11/08/2025 ","11/08/2025 12:00PM ","11/08/2025 1:00PM ","0.882","0.000"
"11/08/2025 ","11/08/2025 1:00PM ","11/08/2025 2:00PM ","1.032","0.000"
"11/08/2025 ","11/08/2025 2:00PM ","11/08/2025 3:00PM ","1.980","0.000"
"11/08/2025 ","11/08/2025 3:00PM ","11/08/2025 4:00PM ","1.956","0.000"
"11/08/2025 ","11/08/2025 4:00PM ","11/08/2025 5:00PM ","1.206","0.000"
"11/08/2025 ","11/08/2025 5:00PM ","11/08/2025 6:00PM ","1.314","0.000"
"11/08/2025 ","11/08/2025 6:00PM ","11/08/2025 7:00PM ","1.068","0.000"
"11/08/2025 ","11/08/2025 7:00PM ","11/08/2025 8:00PM ","0.870","0.000"
"11/08/2025 ","11/08/2025 8:00PM ","11/08/2025 9:00PM ","0.948","0.000"
"11/08/2025 ","11/08/2025 9:00PM ","11/08/2025 10:00PM ","0.582","0.000"
"11/08/2025 ","11/08/2025 10:00PM ","11/08/2025 11:00PM ","0.498","0.000"
"11/08/2025 ","11/08/2025 11:00PM ","11/09/2025 12:00AM ","0.456","0.000"
"11/09/2025 ","11/09/2025 12:00AM ","11/09/2025 01:00AM ","0.384","0.000"
"11/09/2025 ","11/09/2025 01:00AM ","11/09/2025 02:00AM ","0.342","0.000"
"11/09/2025 ","11/09/2025 02:00AM ","11/09/2025 03:00AM ","0.360","0.000"
"11/09/2025 ","11/09/2025 03:00AM ","11/09/2025 04:00AM ","0.330","0.000"
"11/09/2025 ","11/09/2025 04:00AM ","11/09/2025 05:00AM ","0.474","0.000"
"11/09/2025 ","11/09/2025 05:00AM ","11/09/2025 06:00AM ","0.384","0.000"
"11/09/2025 ","11/09/2025 06:00AM ","11/09/2025 07:00AM ","0.330","0.000"
"11/09/2025 ","11/09/2025 07:00AM ","11/09/2025 08:00AM ","0.306","0.000"
"11/09/2025 ","11/09/2025 08:00AM ","11/09/2025 09:00AM ","0.444","0.000"
"11/09/2025 ","11/09/2025 09:00AM ","11/09/2025 10:00AM ","0.738","0.000"
"11/09/2025 ","11/09/2025 10:00AM ","11/09/2025 11:00AM ","1.128","0.000"
"11/09/2025 ","11/09/2025 11:00AM ","11/09/2025 12:00PM ","0.864","0.000"
"11/09/2025 ","11/09/2025 12:00PM ","11/09/2025 1:00PM ","0.624","0.000"
"11/09/2025 ","11/09/2025 1:00PM ","11/09/2025 2:00PM ","0.636","0.000"
"11/09/2025 ","11/09/2025 2:00PM ","11/09/2025 3:00PM ","0.816","0.000"
"11/09/2025 ","11/09/2025 3:00PM ","11/09/2025 4:00PM ","0.822","0.000"
"11/09/2025 ","11/09/2025 4:00PM ","11/09/2025 5:00PM ","0.732","0.000"
"11/09/2025 ","11/09/2025 5:00PM ","11/09/2025 6:00PM ","1.320","0.000"
"11/09/2025 ","11/09/2025 6:00PM ","11/09/2025 7:00PM ","0.786","0.000"
"11/09/2025 ","11/09/2025 7:00PM ","11/09/2025 8:00PM ","1.236","0.000"
"11/09/2025 ","11/09/2025 8:00PM ","11/09/2025 9:00PM ","1.404","0.000"
"11/09/2025 ","11/09/2025 9:00PM ","11/09/2025 10:00PM ","1.320","0.000"
"11/09/2025 ","11/09/2025 10:00PM ","11/09/2025 11:00PM ","0.546","0.000"
"11/09/2025 ","11/09/2025 11:00PM ","11/10/2025 12:00AM ","0.474","0.000"
"11/10/2025 ","11/10/2025 12:00AM ","11/10/2025 01:00AM ","0.366","0.000"
"11/10/2025 ","11/10/2025 01:00AM ","11/10/2025 02:00AM ","0.366","0.000"
"11/10/2025 ","11/10/2025 02:00AM ","11/10/2025 03:00AM ","0.336","0.000"
"11/10/2025 ","11/10/2025 03:00AM ","11/10/2025 04:00AM ","6.132","0.000"
"11/10/2025 ","11/10/2025 04:00AM ","11/10/2025 05:00AM ","8.076","0.000"
"11/10/2025 ","11/10/2025 05:00AM ","11/10/2025 06:00AM ","8.058","0.000"
"11/10/2025 ","11/10/2025 06:00AM ","11/10/2025 07:00AM ","8.082","0.000"
"11/10/2025 ","11/10/2025 07:00AM ","11/10/2025 08:00AM ","2.424","0.000"
"11/10/2025 ","11/10/2025 08:00AM ","11/10/2025 09:00AM ","0.666","0.000"
"11/10/2025 ","11/10/2025 09:00AM ","11/10/2025 10:00AM ","0.582","0.000"
"11/10/2025 ","11/10/2025 10:00AM ","11/10/2025 11:00AM ","0.510","0.000"
"11/10/2025 ","11/10/2025 11:00AM ","11/10/2025 12:00PM ","0.510","0.000"
"11/10/2025 ","11/10/2025 12:00PM ","11/10/2025 1:00PM ","0.492","0.000"
"11/10/2025 ","11/10/2025 1:00PM ","11/10/2025 2:00PM ","0.756","0.000"
"11/10/2025 ","11/10/2025 2:00PM ","11/10/2025 3:00PM ","0.504","0.000"
"11/10/2025 ","11/10/2025 3:00PM ","11/10/2025 4:00PM ","0.570","0.000"
"11/10/2025 ","11/10/2025 4:00PM ","11/10/2025 5:00PM ","0.546","0.000"
"11/10/2025 ","11/10/2025 5:00PM ","11/10/2025 6:00PM ","0.618","0.000"
"11/10/2025 ","11/10/2025 6:00PM ","11/10/2025 7:00PM ","0.606","0.000"
"11/10/2025 ","11/10/2025 7:00PM ","11/10/2025 8:00PM ","0.768","0.000"
"11/10/2025 ","11/10/2025 8:00PM ","11/10/2025 9:00PM ","0.678","0.000"
"11/10/2025 ","11/10/2025 9:00PM ","11/10/2025 10:00PM ","0.648","0.000"
"11/10/2025 ","11/10/2025 10:00PM ","11/10/2025 11:00PM ","0.756","0.000"
"11/10/2025 ","11/10/2025 11:00PM ","11/11/2025 12:00AM ","0.720","0.000"
"11/11/2025 ","11/11/2025 12:00AM ","11/11/2025 01:00AM ","0.336","0.000"
"11/11/2025 ","11/11/2025 01:00AM ","11/11/2025 02:00AM ","0.342","0.000"
"11/11/2025 ","11/11/2025 02:00AM ","11/11/2025 03:00AM ","0.324","0.000"
"11/11/2025 ","11/11/2025 03:00AM ","11/11/2025 04:00AM ","0.312","0.000"
"11/11/2025 ","11/11/2025 04:00AM ","11/11/2025 05:00AM ","5.514","0.000"
"11/11/2025 ","11/11/2025 05:00AM ","11/11/2025 06:00AM ","8.106","0.000"
"11/11/2025 ","11/11/2025 06:00AM ","11/11/2025 07:00AM ","8.070","0.000"
"11/11/2025 ","11/11/2025 07:00AM ","11/11/2025 08:00AM ","3.876","0.000"
"11/11/2025 ","11/11/2025 08:00AM ","11/11/2025 09:00AM ","0.534","0.000"
"11/11/2025 ","11/11/2025 09:00AM ","11/11/2025 10:00AM ","0.600","0.000"
"11/11/2025 ","11/11/2025 10:00AM ","11/11/2025 11:00AM ","0.522","0.000"
"11/11/2025 ","11/11/2025 11:00AM ","11/11/2025 12:00PM ","0.552","0.000"
"11/11/2025 ","11/11/2025 12:00PM ","11/11/2025 1:00PM ","0.480","0.000"
"11/11/2025 ","11/11/2025 1:00PM ","11/11/2025 2:00PM ","0.636","0.000"
"11/11/2025 ","11/11/2025 2:00PM ","11/11/2025 3:00PM ","0.516","0.000"
"11/11/2025 ","11/11/2025 3:00PM ","11/11/2025 4:00PM ","0.624","0.000"
"11/11/2025 ","11/11/2025 4:00PM ","11/11/2025 5:00PM ","0.600","0.000"
"11/11/2025 ","11/11/2025 5:00PM ","11/11/2025 6:00PM ","0.570","0.000"
"11/11/2025 ","11/11/2025 6:00PM ","11/11/2025 7:00PM ","0.582","0.000"
"11/11/2025 ","11/11/2025 7:00PM ","11/11/2025 8:00PM ","0.564","0.000"
"11/11/2025 ","11/11/2025 8:00PM ","11/11/2025 9:00PM ","0.636","0.000"
"11/11/2025 ","11/11/2025 9:00PM ","11/11/2025 10:00PM ","0.714","0.000"
"11/11/2025 ","11/11/2025 10:00PM ","11/11/2025 11:00PM ","0.702","0.000"
"11/11/2025 ","11/11/2025 11:00PM ","11/12/2025 12:00AM ","0.840","0.000"
"11/12/2025 ","11/12/2025 12:00AM ","11/12/2025 01:00AM ","0.666","0.000"
"11/12/2025 ","11/12/2025 01:00AM ","11/12/2025 02:00AM ","0.342","0.000"
"11/12/2025 ","11/12/2025 02:00AM ","11/12/2025 03:00AM ","0.324","0.000"
"11/12/2025 ","11/12/2025 03:00AM ","11/12/2025 04:00AM ","0.342","0.000"
"11/12/2025 ","11/12/2025 04:00AM ","11/12/2025 05:00AM ","4.170","0.000"
"11/12/2025 ","11/12/2025 05:00AM ","11/12/2025 06:00AM ","8.208","0.000"
"11/12/2025 ","11/12/2025 06:00AM ","11/12/2025 07:00AM ","8.220","0.000"
"11/12/2025 ","11/12/2025 07:00AM ","11/12/2025 08:00AM ","4.296","0.000"
"11/12/2025 ","11/12/2025 08:00AM ","11/12/2025 09:00AM ","0.672","0.000"
"11/12/2025 ","11/12/2025 09:00AM ","11/12/2025 10:00AM ","0.630","0.000"
"11/12/2025 ","11/12/2025 10:00AM ","11/12/2025 11:00AM ","0.600","0.000"
"11/12/2025 ","11/12/2025 11:00AM ","11/12/2025 12:00PM ","0.612","0.000"
"11/12/2025 ","11/12/2025 12:00PM ","11/12/2025 1:00PM ","0.852","0.000"
"11/12/2025 ","11/12/2025 1:00PM ","11/12/2025 2:00PM ","0.642","0.000"
"11/12/2025 ","11/12/2025 2:00PM ","11/12/2025 3:00PM ","0.708","0.000"
"11/12/2025 ","11/12/2025 3:00PM ","11/12/2025 4:00PM ","0.750","0.000"
"11/12/2025 ","11/12/2025 4:00PM ","11/12/2025 5:00PM ","1.092","0.000"
"11/12/2025 ","11/12/2025 5:00PM ","11/12/2025 6:00PM ","1.146","0.000"
"11/12/2025 ","11/12/2025 6:00PM ","11/12/2025 7:00PM ","0.768","0.000"
"11/12/2025 ","11/12/2025 7:00PM ","11/12/2025 8:00PM ","0.810","0.000"
"11/12/2025 ","11/12/2025 8:00PM ","11/12/2025 9:00PM ","0.828","0.000"
"11/12/2025 ","11/12/2025 9:00PM ","11/12/2025 10:00PM ","0.618","0.000"
"11/12/2025 ","11/12/2025 10:00PM ","11/12/2025 11:00PM ","0.480","0.000"
"11/12/2025 ","11/12/2025 11:00PM ","11/13/2025 12:00AM ","0.588","0.000"
"11/13/2025 ","11/13/2025 12:00AM ","11/13/2025 01:00AM ","0.402","0.000"
"11/13/2025 ","11/13/2025 01:00AM ","11/13/2025 02:00AM ","0.342","0.000"
"11/13/2025 ","11/13/2025 02:00AM ","11/13/2025 03:00AM ","0.336","0.000"
"11/13/2025 ","11/13/2025 03:00AM ","11/13/2025 04:00AM ","0.306","0.000"
"11/13/2025 ","11/13/2025 04:00AM ","11/13/2025 05:00AM ","0.330","0.000"
"11/13/2025 ","11/13/2025 05:00AM ","11/13/2025 06:00AM ","0.312","0.000"
"11/13/2025 ","11/13/2025 06:00AM ","11/13/2025 07:00AM ","0.324","0.000"
"11/13/2025 ","11/13/2025 07:00AM ","11/13/2025 08:00AM ","0.732","0.000"
"11/13/2025 ","11/13/2025 08:00AM ","11/13/2025 09:00AM ","0.606","0.000"
"11/13/2025 ","11/13/2025 09:00AM ","11/13/2025 10:00AM ","0.486","0.000"
"11/13/2025 ","11/13/2025 10:00AM ","11/13/2025 11:00AM ","0.504","0.000"
"11/13/2025 ","11/13/2025 11:00AM ","11/13/2025 12:00PM ","0.462","0.000"
"11/13/2025 ","11/13/2025 12:00PM ","11/13/2025 1:00PM ","0.516","0.000"
"11/13/2025 ","11/13/2025 1:00PM ","11/13/2025 2:00PM ","0.762","0.000"
"11/13/2025 ","11/13/2025 2:00PM ","11/13/2025 3:00PM ","0.642","0.000"
"11/13/2025 ","11/13/2025 3:00PM ","11/13/2025 4:00PM ","0.564","0.000"
"11/13/2025 ","11/13/2025 4:00PM ","11/13/2025 5:00PM ","0.702","0.000"
"11/13/2025 ","11/13/2025 5:00PM ","11/13/2025 6:00PM ","0.960","0.000"
"11/13/2025 ","11/13/2025 6:00PM ","11/13/2025 7:00PM ","1.668","0.000"
"11/13/2025 ","11/13/2025 7:00PM ","11/13/2025 8:00PM ","1.152","0.000"
"11/13/2025 ","11/13/2025 8:00PM ","11/13/2025 9:00PM ","0.924","0.000"
"11/13/2025 ","11/13/2025 9:00PM ","11/13/2025 10:00PM ","0.804","0.000"
"11/13/2025 ","11/13/2025 10:00PM ","11/13/2025 11:00PM ","0.762","0.000"
"11/13/2025 ","11/13/2025 11:00PM ","11/14/2025 12:00AM ","0.570","0.000"
"11/14/2025 ","11/14/2025 12:00AM ","11/14/2025 01:00AM ","0.342","0.000"
"11/14/2025 ","11/14/2025 01:00AM ","11/14/2025 02:00AM ","0.366","0.000"
"11/14/2025 ","11/14/2025 02:00AM ","11/14/2025 03:00AM ","0.366","0.000"
"11/14/2025 ","11/14/2025 03:00AM ","11/14/2025 04:00AM ","6.780","0.000"
"11/14/2025 ","11/14/2025 04:00AM ","11/14/2025 05:00AM ","8.106","0.000"
"11/14/2025 ","11/14/2025 05:00AM ","11/14/2025 06:00AM ","8.124","0.000"
"11/14/2025 ","11/14/2025 06:00AM ","11/14/2025 07:00AM ","8.106","0.000"
"11/14/2025 ","11/14/2025 07:00AM ","11/14/2025 08:00AM ","2.832","0.000"
"11/14/2025 ","11/14/2025 08:00AM ","11/14/2025 09:00AM ","0.666","0.000"
"11/14/2025 ","11/14/2025 09:00AM ","11/14/2025 10:00AM ","0.570","0.000"
"11/14/2025 ","11/14/2025 10:00AM ","11/14/2025 11:00AM ","0.774","0.000"
"11/14/2025 ","11/14/2025 11:00AM ","11/14/2025 12:00PM ","0.858","0.000"
"11/14/2025 ","11/14/2025 12:00PM ","11/14/2025 1:00PM ","0.516","0.000"
"11/14/2025 ","11/14/2025 1:00PM ","11/14/2025 2:00PM ","0.582","0.000"
"11/14/2025 ","11/14/2025 2:00PM ","11/14/2025 3:00PM ","0.624","0.000"
"11/14/2025 ","11/14/2025 3:00PM ","11/14/2025 4:00PM ","0.612","0.000"
"11/14/2025 ","11/14/2025 4:00PM ","11/14/2025 5:00PM ","0.600","0.000"
"11/14/2025 ","11/14/2025 5:00PM ","11/14/2025 6:00PM ","2.028","0.000"
"11/14/2025 ","11/14/2025 6:00PM ","11/14/2025 7:00PM ","0.774","0.000"
"11/14/2025 ","11/14/2025 7:00PM ","11/14/2025 8:00PM ","0.660","0.000"
"11/14/2025 ","11/14/2025 8:00PM ","11/14/2025 9:00PM ","0.660","0.000"
"11/14/2025 ","11/14/2025 9:00PM ","11/14/2025 10:00PM ","0.696","0.000"
"11/14/2025 ","11/14/2025 10:00PM ","11/14/2025 11:00PM ","0.558","0.000"
"11/14/2025 ","11/14/2025 11:00PM ","11/15/2025 12:00AM ","0.414","0.000"
"11/15/2025 ","11/15/2025 12:00AM ","11/15/2025 01:00AM ","0.318","0.000"
"11/15/2025 ","11/15/2025 01:00AM ","11/15/2025 02:00AM ","0.348","0.000"
"11/15/2025 ","11/15/2025 02:00AM ","11/15/2025 03:00AM ","0.474","0.000"
"11/15/2025 ","11/15/2025 03:00AM ","11/15/2025 04:00AM ","0.384","0.000"
"11/15/2025 ","11/15/2025 04:00AM ","11/15/2025 05:00AM ","0.324","0.000"
"11/15/2025 ","11/15/2025 05:00AM ","11/15/2025 06:00AM ","0.330","0.000"
"11/15/2025 ","11/15/2025 06:00AM ","11/15/2025 07:00AM ","0.420","0.000"
"11/15/2025 ","11/15/2025 07:00AM ","11/15/2025 08:00AM ","0.408","0.000"
"11/15/2025 ","11/15/2025 08:00AM ","11/15/2025 09:00AM ","0.684","0.000"
"11/15/2025 ","11/15/2025 09:00AM ","11/15/2025 10:00AM ","0.564","0.000"
"11/15/2025 ","11/15/2025 10:00AM ","11/15/2025 11:00AM ","1.362","0.000"
"11/15/2025 ","11/15/2025 11:00AM ","11/15/2025 12:00PM ","1.638","0.000"
"11/15/2025 ","11/15/2025 12:00PM ","11/15/2025 1:00PM ","1.026","0.000"
"11/15/2025 ","11/15/2025 1:00PM ","11/15/2025 2:00PM ","0.552","0.000"
"11/15/2025 ","11/15/2025 2:00PM ","11/15/2025 3:00PM ","0.504","0.000"
"11/15/2025 ","11/15/2025 3:00PM ","11/15/2025 4:00PM ","0.540","0.000"
"11/15/2025 ","11/15/2025 4:00PM ","11/15/2025 5:00PM ","0.690","0.000"
"11/15/2025 ","11/15/2025 5:00PM ","11/15/2025 6:00PM ","2.628","0.000"
