Energy Usage Information
"For location: DEMO HOUSEHOLD, AGOURA HILLS CA 91301

Meter Reading Information
"Type of readings: Electricity"

Summary of Electric Power Usage Information*
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. "

Detailed Usage
"10/10/2024 ","10/10/2024 07:00AM ","10/10/2024 08:00AM ","1.272","0.000"
"10/10/2024 ","10/10/2024 08:00AM ","10/10/2024 09:00AM ","0.822","0.000"
"10/10/2024 ","10/10/2024 09:00AM ","10/10/2024 10:00AM ","0.720","0.000"
"10/10/2024 ","10/10/2024 10:00AM ","10/10/2024 11:00AM ","0.894","0.000"
"10/10/2024 ","10/10/2024 11:00AM ","10/10/2024 12:00PM ","0.672","0.000"
"10/10/2024 ","10/10/2024 12:00PM ","10/10/2024 1:00PM ","0.678","0.000"
"10/10/2024 ","10/10/2024 1:00PM ","10/10/2024 2:00PM ","0.642","0.000"
"10/10/2024 ","10/10/2024 2:00PM ","10/10/2024 3:00PM ","0.696","0.000"
"10/10/2024 ","10/10/2024 3:00PM ","10/10/2024 4:00PM ","1.584","0.000"
"10/10/2024 ","10/10/2024 4:00PM ","10/10/2024 5:00PM ","3.060","0.000"
"10/10/2024 ","10/10/2024 5:00PM ","10/10/2024 6:00PM ","2.838","0.000"
"10/10/2024 ","10/10/2024 6:00PM ","10/10/2024 7:00PM ","2.160","0.000"
"10/10/2024 ","10/10/2024 7:00PM ","10/10/2024 8:00PM ","1.638","0.000"
"10/10/2024 ","10/10/2024 8:00PM ","10/10/2024 9:00PM ","2.082","0.000"
"10/10/2024 ","10/10/2024 9:00PM ","10/10/2024 10:00PM ","1.230","0.000"
"10/10/2024 ","10/10/2024 10:00PM ","10/10/2024 11:00PM ","0.744","0.000"
"10/10/2024 ","10/10/2024 11:00PM ","10/11/2024 12:00AM ","0.774","0.000"
"10/11/2024 ","10/11/2024 12:00AM ","10/11/2024 01:00AM ","0.366","0.000"
"10/11/2024 ","10/11/2024 01:00AM ","10/11/2024 02:00AM ","0.390","0.000"
"10/11/2024 ","10/11/2024 02:00AM ","10/11/2024 03:00AM ","0.396","0.000"
"10/11/2024 ","10/11/2024 03:00AM ","10/11/2024 04:00AM ","0.348","0.000"
"10/11/2024 ","10/11/2024 04:00AM ","10/11/2024 05:00AM ","0.354","0.000"
"10/11/2024 ","10/11/2024 05:00AM ","10/11/2024 06:00AM ","0.354","0.000"
"10/11/2024 ","10/11/2024 06:00AM ","10/11/2024 07:00AM ","0.342","0.000"
"10/11/2024 ","10/11/2024 07:00AM ","10/11/2024 08:00AM ","0.786","0.000"
"10/11/2024 ","10/11/2024 08:00AM ","10/11/2024 09:00AM ","0.456","0.000"
"10/11/2024 ","10/11/2024 09:00AM ","10/11/2024 10:00AM ","0.678","0.000"
"10/11/2024 ","10/11/2024 10:00AM ","10/11/2024 11:00AM ","0.744","0.000"
"10/11/2024 ","10/11/2024 11:00AM ","10/11/2024 12:00PM ","0.678","0.000"
"10/11/2024 ","10/11/2024 12:00PM ","10/11/2024 1:00PM ","0.648","0.000"
"10/11/2024 ","10/11/2024 1:00PM ","10/11/2024 2:00PM ","0.600","0.000"
"10/11/2024 ","10/11/2024 2:00PM ","10/11/2024 3:00PM ","0.612","0.000"
"10/11/2024 ","10/11/2024 3:00PM ","10/11/2024 4:00PM ","1.554","0.000"
"10/11/2024 ","10/11/2024 4:00PM ","10/11/2024 5:00PM ","1.980","0.000"
"10/11/2024 ","10/11/2024 5:00PM ","10/11/2024 6:00PM ","1.764","0.000"
"10/11/2024 ","10/11/2024 6:00PM ","10/11/2024 7:00PM ","1.350","0.000"
"10/11/2024 ","10/11/2024 7:00PM ","10/11/2024 8:00PM ","1.056","0.000"
"10/11/2024 ","10/11/2024 8:00PM ","10/11/2024 9:00PM ","0.852","0.000"
"10/11/2024 ","10/11/2024 9:00PM ","10/11/2024 10:00PM ","0.948","0.000"
"10/11/2024 ","10/11/2024 10:00PM ","10/11/2024 11:00PM ","0.918","0.000"
"10/11/2024 ","10/11/2024 11:00PM ","10/12/2024 12:00AM ","0.738","0.000"
"10/12/2024 ","10/12/2024 12:00AM ","10/12/2024 01:00AM ","0.666","0.000"
"10/12/2024 ","10/12/2024 01:00AM ","10/12/2024 02:00AM ","0.468","0.000"
"10/12/2024 ","10/12/2024 02:00AM ","10/12/2024 03:00AM ","0.432","0.000"
"10/12/2024 ","10/12/2024 03:00AM ","10/12/2024 04:00AM ","0.438","0.000"
"10/12/2024 ","10/12/2024 04:00AM ","10/12/2024 05:00AM ","0.420","0.000"
"10/12/2024 ","10/12/2024 05:00AM ","10/12/2024 06:00AM ","0.396","0.000"
"10/12/2024 ","10/12/2024 06:00AM ","10/12/2024 07:00AM ","0.414","0.000"
"10/12/2024 ","10/12/2024 07:00AM ","10/12/2024 08:00AM ","0.390","0.000"
"10/12/2024 ","10/12/2024 08:00AM ","10/12/2024 09:00AM ","0.882","0.000"
"10/12/2024 ","10/12/2024 09:00AM ","10/12/2024 10:00AM ","0.786","0.000"
"10/12/2024 ","10/12/2024 10:00AM ","10/12/2024 11:00AM ","8.406","0.000"
"10/12/2024 ","10/12/2024 11:00AM ","10/12/2024 12:00PM ","8.388","0.000"
"10/12/2024 ","10/12/2024 12:00PM ","10/12/2024 1:00PM ","8.130","0.000"
"10/12/2024 ","10/12/2024 1:00PM ","10/12/2024 2:00PM ","0.660","0.000"
"10/12/2024 ","10/12/2024 2:00PM ","10/12/2024 3:00PM ","1.290","0.000"
"10/12/2024 ","10/12/2024 3:00PM ","10/12/2024 4:00PM ","1.890","0.000"
"10/12/2024 ","10/12/2024 4:00PM ","10/12/2024 5:00PM ","2.994","0.000"
"10/12/2024 ","10/12/2024 5:00PM ","10/12/2024 6:00PM ","1.560","0.000"
"10/12/2024 ","10/12/2024 6:00PM ","10/12/2024 7:00PM ","1.152","0.000"
"10/12/2024 ","10/12/2024 7:00PM ","10/12/2024 8:00PM ","1.728","0.000"
"10/12/2024 ","10/12/2024 8:00PM ","10/12/2024 9:00PM ","1.476","0.000"
"10/12/2024 ","10/12/2024 9:00PM ","10/12/2024 10:00PM ","0.744","0.000"
"10/12/2024 ","10/12/2024 10:00PM ","10/12/2024 11:00PM ","0.606","0.000"
"10/12/2024 ","10/12/2024 11:00PM ","10/13/2024 12:00AM ","0.498","0.000"
"10/13/2024 ","10/13/2024 12:00AM ","10/13/2024 01:00AM ","0.390","0.000"
"10/13/2024 ","10/13/2024 01:00AM ","10/13/2024 02:00AM ","0.408","0.000"
"10/13/2024 ","10/13/2024 02:00AM ","10/13/2024 03:00AM ","0.414","0.000"
"10/13/2024 ","10/13/2024 03:00AM ","10/13/2024 04:00AM ","0.390","0.000"
"10/13/2024 ","10/13/2024 04:00AM ","10/13/2024 05:00AM ","0.384","0.000"
"10/13/2024 ","10/13/2024 05:00AM ","10/13/2024 06:00AM ","0.366","0.000"
"10/13/2024 ","10/13/2024 06:00AM ","10/13/2024 07:00AM ","0.372","0.000"
"10/13/2024 ","10/13/2024 07:00AM ","10/13/2024 08:00AM ","0.414","0.000"
"10/13/2024 ","10/13/2024 08:00AM ","10/13/2024 09:00AM ","0.810","0.000"
"10/13/2024 ","10/13/2024 09:00AM ","10/13/2024 10:00AM ","0.540","0.000"
"10/13/2024 ","10/13/2024 10:00AM ","10/13/2024 11:00AM ","0.822","0.000"
"10/13/2024 ","10/13/2024 11:00AM ","10/13/2024 12:00PM ","0.888","0.000"
"10/13/2024 ","10/13/2024 12:00PM ","10/13/2024 1:00PM ","1.164","0.000"
"10/13/2024 ","10/13/2024 1:00PM ","10/13/2024 2:00PM ","0.786","0.000"
"10/13/2024 ","10/13/2024 2:00PM ","10/13/2024 3:00PM ","0.786","0.000"
"10/13/2024 ","10/13/2024 3:00PM ","10/13/2024 4:00PM ","1.620","0.000"
"10/13/2024 ","10/13/2024 4:00PM ","10/13/2024 5:00PM ","1.374","0.000"
"10/13/2024 ","10/13/2024 5:00PM ","10/13/2024 6:00PM ","1.446","0.000"
"10/13/2024 ","10/13/2024 6:00PM ","10/13/2024 7:00PM ","0.978","0.000"
"10/13/2024 ","10/13/2024 7:00PM ","10/13/2024 8:00PM ","1.368","0.000"
"10/13/2024 ","10/13/2024 8:00PM ","10/13/2024 9:00PM ","2.034","0.000"
"10/13/2024 ","10/13/2024 9:00PM ","10/13/2024 10:00PM ","0.822","0.000"
"10/13/2024 ","10/13/2024 10:00PM ","10/13/2024 11:00PM ","0.726","0.000"
"10/13/2024 ","10/13/2024 11:00PM ","10/14/2024 12:00AM ","0.594","0.000"
"10/14/2024 ","10/14/2024 12:00AM ","10/14/2024 01:00AM ","0.462","0.000"
"10/14/2024 ","10/14/2024 01:00AM ","10/14/2024 02:00AM ","0.516","0.000"
"10/14/2024 ","10/14/2024 02:00AM ","10/14/2024 03:00AM ","0.408","0.000"
"10/14/2024 ","10/14/2024 03:00AM ","10/14/2024 04:00AM ","0.420","0.000"
"10/14/2024 ","10/14/2024 04:00AM ","10/14/2024 05:00AM ","0.408","0.000"
"10/14/2024 ","10/14/2024 05:00AM ","10/14/2024 06:00AM ","0.354","0.000"
"10/14/2024 ","10/14/2024 06:00AM ","10/14/2024 07:00AM ","0.366","0.000"
"10/14/2024 ","10/14/2024 07:00AM ","10/14/2024 08:00AM ","0.954","0.000"
"10/14/2024 ","10/14/2024 08:00AM ","10/14/2024 09:00AM ","0.852","0.000"
"10/14/2024 ","10/14/2024 09:00AM ","10/14/2024 10:00AM ","0.720","0.000"
"10/14/2024 ","10/14/2024 10:00AM ","10/14/2024 11:00AM ","0.648","0.000"
"10/14/2024 ","10/14/2024 11:00AM ","10/14/2024 12:00PM ","0.852","0.000"
"10/14/2024 ","10/14/2024 12:00PM ","10/14/2024 1:00PM ","0.642","0.000"
"10/14/2024 ","10/14/2024 1:00PM ","10/14/2024 2:00PM ","0.588","0.000"
"10/14/2024 ","10/14/2024 2:00PM ","10/14/2024 3:00PM ","0.588","0.000"
"10/14/2024 ","10/14/2024 3:00PM ","10/14/2024 4:00PM ","0.630","0.000"
"10/14/2024 ","10/14/2024 4:00PM ","10/14/2024 5:00PM ","0.624","0.000"
"10/14/2024 ","10/14/2024 5:00PM ","10/14/2024 6:00PM ","1.260","0.000"
"10/14/2024 ","10/14/2024 6:00PM ","10/14/2024 7:00PM ","0.936","0.000"
"10/14/2024 ","10/14/2024 7:00PM ","10/14/2024 8:00PM ","0.924","0.000"
"10/14/2024 ","10/14/2024 8:00PM ","10/14/2024 9:00PM ","0.744","0.000"
"10/14/2024 ","10/14/2024 9:00PM ","10/14/2024 10:00PM ","1.002","0.000"
"10/14/2024 ","10/14/2024 10:00PM ","10/14/2024 11:00PM ","0.774","0.000"
"10/14/2024 ","10/14/2024 11:00PM ","10/15/2024 12:00AM ","0.516","0.000"
"10/15/2024 ","10/15/2024 12:00AM ","10/15/2024 01:00AM ","0.342","0.000"
"10/15/2024 ","10/15/2024 01:00AM ","10/15/2024 02:00AM ","0.372","0.000"
"10/15/2024 ","10/15/2024 02:00AM ","10/15/2024 03:00AM ","0.390","0.000"
"10/15/2024 ","10/15/2024 03:00AM ","10/15/2024 04:00AM ","0.342","0.000"
"10/15/2024 ","10/15/2024 04:00AM ","10/15/2024 05:00AM ","0.324","0.000"
"10/15/2024 ","10/15/2024 05:00AM ","10/15/2024 06:00AM ","0.336","0.000"
"10/15/2024 ","10/15/2024 06:00AM ","10/15/2024 07:00AM ","0.312","0.000"
"10/15/2024 ","10/15/2024 07:00AM ","10/15/2024 08:00AM ","0.852","0.000"
"10/15/2024 ","10/15/2024 08:00AM ","10/15/2024 09:00AM ","0.594","0.000"
"10/15/2024 ","10/15/2024 09:00AM ","10/15/2024 10:00AM ","0.666","0.000"
"10/15/2024 ","10/15/2024 10:00AM ","10/15/2024 11:00AM ","0.558","0.000"
"10/15/2024 ","10/15/2024 11:00AM ","10/15/2024 12:00PM ","0.564","0.000"
"10/15/2024 ","10/15/2024 12:00PM ","10/15/2024 1:00PM ","0.636","0.000"
"10/15/2024 ","10/15/2024 1:00PM ","10/15/2024 2:00PM ","0.564","0.000"
"10/15/2024 ","10/15/2024 2:00PM ","10/15/2024 3:00PM ","0.606","0.000"
"10/15/2024 ","10/15/2024 3:00PM ","10/15/2024 4:00PM ","0.696","0.000"
"10/15/2024 ","10/15/2024 4:00PM ","10/15/2024 5:00PM ","0.912","0.000"
"10/15/2024 ","10/15/2024 5:00PM ","10/15/2024 6:00PM ","2.484","0.000"
"10/15/2024 ","10/15/2024 6:00PM ","10/15/2024 7:00PM ","1.086","0.000"
"10/15/2024 ","10/15/2024 7:00PM ","10/15/2024 8:00PM ","1.026","0.000"
"10/15/2024 ","10/15/2024 8:00PM ","10/15/2024 9:00PM ","0.816","0.000"
"10/15/2024 ","10/15/2024 9:00PM ","10/15/2024 10:00PM ","0.846","0.000"
"10/15/2024 ","10/15/2024 10:00PM ","10/15/2024 11:00PM ","0.756","0.000"
"10/15/2024 ","10/15/2024 11:00PM ","10/16/2024 12:00AM ","0.648","0.000"
"10/16/2024 ","10/16/2024 12:00AM ","10/16/2024 01:00AM ","0.606","0.000"
"10/16/2024 ","10/16/2024 01:00AM ","10/16/2024 02:00AM ","0.462","0.000"
"10/16/2024 ","10/16/2024 02:00AM ","10/16/2024 03:00AM ","0.408","0.000"
"10/16/2024 ","10/16/2024 03:00AM ","10/16/2024 04:00AM ","0.390","0.000"
"10/16/2024 ","10/16/2024 04:00AM ","10/16/2024 05:00AM ","0.384","0.000"
"10/16/2024 ","10/16/2024 05:00AM ","10/16/2024 06:00AM ","0.366","0.000"
"10/16/2024 ","10/16/2024 06:00AM ","10/16/2024 07:00AM ","0.372","0.000"
"10/16/2024 ","10/16/2024 07:00AM ","10/16/2024 08:00AM ","1.032","0.000"
"10/16/2024 ","10/16/2024 08:00AM ","10/16/2024 09:00AM ","0.876","0.000"
"10/16/2024 ","10/16/2024 09:00AM ","10/16/2024 10:00AM ","0.738","0.000"
"10/16/2024 ","10/16/2024 10:00AM ","10/16/2024 11:00AM ","0.684","0.000"
"10/16/2024 ","10/16/2024 11:00AM ","10/16/2024 12:00PM ","0.768","0.000"
"10/16/2024 ","10/16/2024 12:00PM ","10/16/2024 1:00PM ","0.732","0.000"
"10/16/2024 ","10/16/2024 1:00PM ","10/16/2024 2:00PM ","0.666","0.000"
"10/16/2024 ","10/16/2024 2:00PM ","10/16/2024 3:00PM ","0.810","0.000"
"10/16/2024 ","10/16/2024 3:00PM ","10/16/2024 4:00PM ","0.912","0.000"
"10/16/2024 ","10/16/2024 4:00PM ","10/16/2024 5:00PM ","0.792","0.000"
"10/16/2024 ","10/16/2024 5:00PM ","10/16/2024 6:00PM ","0.894","0.000"
"10/16/2024 ","10/16/2024 6:00PM ","10/16/2024 7:00PM ","0.834","0.000"
"10/16/2024 ","10/16/2024 7:00PM ","10/16/2024 8:00PM ","0.792","0.000"
"10/16/2024 ","10/16/2024 8:00PM ","10/16/2024 9:00PM ","0.816","0.000"
"10/16/2024 ","10/16/2024 9:00PM ","10/16/2024 10:00PM ","0.660","0.000"
"10/16/2024 ","10/16/2024 10:00PM ","10/16/2024 11:00PM ","0.576","0.000"
"10/16/2024 ","10/16/2024 11:00PM ","10/17/2024 12:00AM ","0.480","0.000"
"10/17/2024 ","10/17/2024 12:00AM ","10/17/2024 01:00AM ","0.348","0.000"
"10/17/2024 ","10/17/2024 01:00AM ","10/17/2024 02:00AM ","0.354","0.000"
"10/17/2024 ","10/17/2024 02:00AM ","10/17/2024 03:00AM ","0.330","0.000"
"10/17/2024 ","10/17/2024 03:00AM ","10/17/2024 04:00AM ","0.348","0.000"
"10/17/2024 ","10/17/2024 04:00AM ","10/17/2024 05:00AM ","0.354","0.000"
"10/17/2024 ","10/17/2024 05:00AM ","10/17/2024 06:00AM ","0.330","0.000"
"10/17/2024 ","10/17/2024 06:00AM ","10/17/2024 07:00AM ","0.342","0.000"
"10/17/2024 ","10/17/2024 07:00AM ","10/17/2024 08:00AM ","1.146","0.000"
"10/17/2024 ","10/17/2024 08:00AM ","10/17/2024 09:00AM ","0.840","0.000"
"10/17/2024 ","10/17/2024 09:00AM ","10/17/2024 10:00AM ","0.672","0.000"
"10/17/2024 ","10/17/2024 10:00AM ","10/17/2024 11:00AM ","0.720","0.000"
"10/17/2024 ","10/17/2024 11:00AM ","10/17/2024 12:00PM ","0.612","0.000"
"10/17/2024 ","10/17/2024 12:00PM ","10/17/2024 1:00PM ","0.630","0.000"
"10/17/2024 ","10/17/2024 1:00PM ","10/17/2024 2:00PM ","0.528","0.000"
"10/17/2024 ","10/17/2024 2:00PM ","10/17/2024 3:00PM ","0.528","0.000"
"10/17/2024 ","10/17/2024 3:00PM ","10/17/2024 4:00PM ","0.636","0.000"
"10/17/2024 ","10/17/2024 4:00PM ","10/17/2024 5:00PM ","0.648","0.000"
"10/17/2024 ","10/17/2024 5:00PM ","10/17/2024 6:00PM ","0.624","0.000"
"10/17/2024 ","10/17/2024 6:00PM ","10/17/2024 7:00PM ","0.690","0.000"
"10/17/2024 ","10/17/2024 7:00PM ","10/17/2024 8:00PM ","0.900","0.000"
"10/17/2024 ","10/17/2024 8:00PM ","10/17/2024 9:00PM ","0.780","0.000"
"10/17/2024 ","10/17/2024 9:00PM ","10/17/2024 10:00PM ","0.696","0.000"
"10/17/2024 ","10/17/2024 10:00PM ","10/17/2024 11:00PM ","0.648","0.000"
"10/17/2024 ","10/17/2024 11:00PM ","10/18/2024 12:00AM ","0.636","0.000"
"10/18/2024 ","10/18/2024 12:00AM ","10/18/2024 01:00AM ","0.510","0.000"
"10/18/2024 ","10/18/2024 01:00AM ","10/18/2024 02:00AM ","2.316","0.000"
"10/18/2024 ","10/18/2024 02:00AM ","10/18/2024 03:00AM ","8.160","0.000"
"10/18/2024 ","10/18/2024 03:00AM ","10/18/2024 04:00AM ","8.148","0.000"
"10/18/2024 ","10/18/2024 04:00AM ","10/18/2024 05:00AM ","8.112","0.000"
"10/18/2024 ","10/18/2024 05:00AM ","10/18/2024 06:00AM ","8.118","0.000"
"10/18/2024 ","10/18/2024 06:00AM ","10/18/2024 07:00AM ","8.106","0.000"
"10/18/2024 ","10/18/2024 07:00AM ","10/18/2024 08:00AM ","5.682","0.000"
"10/18/2024 ","10/18/2024 08:00AM ","10/18/2024 09:00AM ","1.116","0.000"
"10/18/2024 ","10/18/2024 09:00AM ","10/18/2024 10:00AM ","0.654","0.000"
"10/18/2024 ","10/18/2024 10:00AM ","10/18/2024 11:00AM ","0.660","0.000"
"10/18/2024 ","10/18/2024 11:00AM ","10/18/2024 12:00PM ","0.720","0.000"
"10/18/2024 ","10/18/2024 12:00PM ","10/18/2024 1:00PM ","0.654","0.000"
"10/18/2024 ","10/18/2024 1:00PM ","10/18/2024 2:00PM ","0.702","0.000"
"10/18/2024 ","10/18/2024 2:00PM ","10/18/2024 3:00PM ","0.762","0.000"
"10/18/2024 ","10/18/2024 3:00PM ","10/18/2024 4:00PM ","0.912","0.000"
"10/18/2024 ","10/18/2024 4:00PM ","10/18/2024 5:00PM ","1.038","0.000"
"10/18/2024 ","10/18/2024 5:00PM ","10/18/2024 6:00PM ","0.798","0.000"
"10/18/2024 ","10/18/2024 6:00PM ","10/18/2024 7:00PM ","0.624","0.000"
"10/18/2024 ","10/18/2024 7:00PM ","10/18/2024 8:00PM ","0.702","0.000"
"10/18/2024 ","10/18/2024 8:00PM ","10/18/2024 9:00PM ","0.762","0.000"
"10/18/2024 ","10/18/2024 9:00PM ","10/18/2024 10:00PM ","0.816","0.000"
"10/18/2024 ","10/18/2024 10:00PM ","10/18/2024 11:00PM ","0.792","0.000"
"10/18/2024 ","10/18/2024 11:00PM ","10/19/2024 12:00AM ","0.690","0.000"
"10/19/2024 ","10/19/2024 12:00AM ","10/19/2024 01:00AM ","0.402","0.000"
"10/19/2024 ","10/19/2024 01:00AM ","10/19/2024 02:00AM ","0.390","0.000"
"10/19/2024 ","10/19/2024 02:00AM ","10/19/2024 03:00AM ","0.372","0.000"
"10/19/2024 ","10/19/2024 03:00AM ","10/19/2024 04:00AM ","0.384","0.000"
"10/19/2024 ","10/19/2024 04:00AM ","10/19/2024 05:00AM ","0.348","0.000"
"10/19/2024 ","10/19/2024 05:00AM ","10/19/2024 06:00AM ","0.360","0.000"
"10/19/2024 ","10/19/2024 06:00AM ","10/19/2024 07:00AM ","0.306","0.000"
"10/19/2024 ","10/19/2024 07:00AM ","10/19/2024 08:00AM ","0.486","0.000"
"10/19/2024 ","10/19/2024 08:00AM ","10/19/2024 09:00AM ","1.110","0.000"
"10/19/2024 ","10/19/2024 09:00AM ","10/19/2024 10:00AM ","1.320","0.000"
"10/19/2024 ","10/19/2024 10:00AM ","10/19/2024 11:00AM ","1.788","0.000"
"10/19/2024 ","10/19/2024 11:00AM ","10/19/2024 12:00PM ","1.386","0.000"
"10/19/2024 ","10/19/2024 12:00PM ","10/19/2024 1:00PM ","1.320","0.000"
"10/19/2024 ","10/19/2024 1:00PM ","10/19/2024 2:00PM ","0.984","0.000"
"10/19/2024 ","10/19/2024 2:00PM ","10/19/2024 3:00PM ","1.146","0.000"
"10/19/2024 ","10/19/2024 3:00PM ","10/19/2024 4:00PM ","1.026","0.000"
"10/19/2024 ","10/19/2024 4:00PM ","10/19/2024 5:00PM ","0.660","0.000"
"10/19/2024 ","10/19/2024 5:00PM ","10/19/2024 6:00PM ","0.990","0.000"
"10/19/2024 ","10/19/2024 6:00PM ","10/19/2024 7:00PM ","1.014","0.000"
"10/19/2024 ","10/19/2024 7:00PM ","10/19/2024 8:00PM ","0.630","0.000"
"10/19/2024 ","10/19/2024 8:00PM ","10/19/2024 9:00PM ","0.600","0.000"
"10/19/2024 ","10/19/2024 9:00PM ","10/19/2024 10:00PM ","0.618","0.000"
"10/19/2024 ","10/19/2024 10:00PM ","10/19/2024 11:00PM ","0.612","0.000"
"10/19/2024 ","10/19/2024 11:00PM ","10/20/2024 12:00AM ","0.666","0.000"
"10/20/2024 ","10/20/2024 12:00AM ","10/20/2024 01:00AM ","0.492","0.000"
"10/20/2024 ","10/20/2024 01:00AM ","10/20/2024 02:00AM ","0.408","0.000"
"10/20/2024 ","10/20/2024 02:00AM ","10/20/2024 03:00AM ","0.366","0.000"
"10/20/2024 ","10/20/2024 03:00AM ","10/20/2024 04:00AM ","4.782","0.000"
"10/20/2024 ","10/20/2024 04:00AM ","10/20/2024 05:00AM ","8.082","0.000"
"10/20/2024 ","10/20/2024 05:00AM ","10/20/2024 06:00AM ","8.070","0.000"
"10/20/2024 ","10/20/2024 06:00AM ","10/20/2024 07:00AM ","8.076","0.000"
"10/20/2024 ","10/20/2024 07:00AM ","10/20/2024 08:00AM ","6.858","0.000"
"10/20/2024 ","10/20/2024 08:00AM ","10/20/2024 09:00AM ","0.870","0.000"
"10/20/2024 ","10/20/2024 09:00AM ","10/20/2024 10:00AM ","2.028","0.000"
"10/20/2024 ","10/20/2024 10:00AM ","10/20/2024 11:00AM ","7.278","0.000"
"10/20/2024 ","10/20/2024 11:00AM ","10/20/2024 12:00PM ","6.198","0.000"
"10/20/2024 ","10/20/2024 12:00PM ","10/20/2024 1:00PM ","0.612","0.000"
"10/20/2024 ","10/20/2024 1:00PM ","10/20/2024 2:00PM ","0.414","0.000"
"10/20/2024 ","10/20/2024 2:00PM ","10/20/2024 3:00PM ","0.678","0.000"
"10/20/2024 ","10/20/2024 3:00PM ","10/20/2024 4:00PM ","0.576","0.000"
"10/20/2024 ","10/20/2024 4:00PM ","10/20/2024 5:00PM ","0.582","0.000"
"10/20/2024 ","10/20/2024 5:00PM ","10/20/2024 6:00PM ","0.516","0.000"
"10/20/2024 ","10/20/2024 6:00PM ","10/20/2024 7:00PM ","0.540","0.000"
"10/20/2024 ","10/20/2024 7:00PM ","10/20/2024 8:00PM ","0.588","0.000"
"10/20/2024 ","10/20/2024 8:00PM ","10/20/2024 9:00PM ","0.750","0.000"
"10/20/2024 ","10/20/2024 9:00PM ","10/20/2024 10:00PM ","0.612","0.000"
"10/20/2024 ","10/20/2024 10:00PM ","10/20/2024 11:00PM ","0.468","0.000"
"10/20/2024 ","10/20/2024 11:00PM ","10/21/2024 12:00AM ","0.450","0.000"
"10/21/2024 ","10/21/2024 12:00AM ","10/21/2024 01:00AM ","0.360","0.000"
"10/21/2024 ","10/21/2024 01:00AM ","10/21/2024 02:00AM ","0.348","0.000"
"10/21/2024 ","10/21/2024 02:00AM ","10/21/2024 03:00AM ","0.342","0.000"
"10/21/2024 ","10/21/2024 03:00AM ","10/21/2024 04:00AM ","0.324","0.000"
"10/21/2024 ","10/21/2024 04:00AM ","10/21/2024 05:00AM ","0.318","0.000"
"10/21/2024 ","10/21/2024 05:00AM ","10/21/2024 06:00AM ","0.336","0.000"
"10/21/2024 ","10/21/2024 06:00AM ","10/21/2024 07:00AM ","0.558","0.000"
"10/21/2024 ","10/21/2024 07:00AM ","10/21/2024 08:00AM ","0.942","0.000"
"10/21/2024 ","10/21/2024 08:00AM ","10/21/2024 09:00AM ","0.582","0.000"
"10/21/2024 ","10/21/2024 09:00AM ","10/21/2024 10:00AM ","0.588","0.000"
"10/21/2024 ","10/21/2024 10:00AM ","10/21/2024 11:00AM ","0.408","0.000"
"10/21/2024 ","10/21/2024 11:00AM ","10/21/2024 12:00PM ","0.438","0.000"
"10/21/2024 ","10/21/2024 12:00PM ","10/21/2024 1:00PM ","0.342","0.000"
"10/21/2024 ","10/21/2024 1:00PM ","10/21/2024 2:00PM ","0.408","0.000"
"10/21/2024 ","10/21/2024 2:00PM ","10/21/2024 3:00PM ","0.366","0.000"
"10/21/2024 ","10/21/2024 3:00PM ","10/21/2024 4:00PM ","0.510","0.000"
"10/21/2024 ","10/21/2024 4:00PM ","10/21/2024 5:00PM ","0.504","0.000"
"10/21/2024 ","10/21/2024 5:00PM ","10/21/2024 6:00PM ","0.546","0.000"
"10/21/2024 ","10/21/2024 6:00PM ","10/21/2024 7:00PM ","0.726","0.000"
"10/21/2024 ","10/21/2024 7:00PM ","10/21/2024 8:00PM ","0.810","0.000"
"10/21/2024 ","10/21/2024 8:00PM ","10/21/2024 9:00PM ","0.876","0.000"
"10/21/2024 ","10/21/2024 9:00PM ","10/21/2024 10:00PM ","0.756","0.000"
"10/21/2024 ","10/21/2024 10:00PM ","10/21/2024 11:00PM ","0.744","0.000"
"10/21/2024 ","10/21/2024 11:00PM ","10/22/2024 12:00AM ","0.510","0.000"
"10/22/2024 ","10/22/2024 12:00AM ","10/22/2024 01:00AM ","0.414","0.000"
"10/22/2024 ","10/22/2024 01:00AM ","10/22/2024 02:00AM ","0.384","0.000"
"10/22/2024 ","10/22/2024 02:00AM ","10/22/2024 03:00AM ","0.366","0.000"
"10/22/2024 ","10/22/2024 03:00AM ","10/22/2024 04:00AM ","0.378","0.000"
"10/22/2024 ","10/22/2024 04:00AM ","10/22/2024 05:00AM ","0.336","0.000"
"10/22/2024 ","10/22/2024 05:00AM ","10/22/2024 06:00AM ","0.342","0.000"
"10/22/2024 ","10/22/2024 06:00AM ","10/22/2024 07:00AM ","0.768","0.000"
"10/22/2024 ","10/22/2024 07:00AM ","10/22/2024 08:00AM ","0.600","0.000"
"10/22/2024 ","10/22/2024 08:00AM ","10/22/2024 09:00AM ","0.372","0.000"
"10/22/2024 ","10/22/2024 09:00AM ","10/22/2024 10:00AM ","0.408","0.000"
"10/22/2024 ","10/22/2024 10:00AM ","10/22/2024 11:00AM ","0.342","0.000"
"10/22/2024 ","10/22/2024 11:00AM ","10/22/2024 12:00PM ","0.330","0.000"
"10/22/2024 ","10/22/2024 12:00PM ","10/22/2024 1:00PM ","0.348","0.000"
